user_id,timestamp,event_type,source_tower_id,source_lat,source_lon,source_area,dest_tower_id,dest_lat,dest_lon,dest_area,duration_seconds,day_of_week,hour_of_day,home_area,work_area
USR_0442,2025-03-22 16:04:41,data_session,TWR_018,19.168154,72.84895,Goregaon,TWR_018,19.166917,72.850434,Goregaon,178,Saturday,16,Goregaon,Vikhroli
USR_0088,2025-03-22 16:04:51,sms,TWR_004,19.056919,72.843041,Girgaon,TWR_018,19.164895,72.848011,Goregaon,0,Saturday,16,Sion,Vikhroli
USR_0177,2025-03-22 16:04:54,call,TWR_028,19.073392,72.879694,Wadala,TWR_015,19.116324,72.869517,Andheri West,167,Saturday,16,Haji Ali,Worli
USR_0386,2025-03-22 16:05:05,data_session,TWR_003,19.032038,72.837485,Marine Lines,TWR_003,19.034261,72.84022,Marine Lines,14,Saturday,16,Navy Nagar,BKC
USR_0131,2025-03-22 16:05:36,data_session,TWR_001,19.073194,72.879235,Churchgate,TWR_001,19.074778,72.877466,Churchgate,91,Saturday,16,Andheri West,BKC
USR_0396,2025-03-22 16:05:58,call,TWR_030,19.175542,72.945045,Mulund,TWR_004,19.055305,72.839278,Girgaon,97,Saturday,16,Mulund,Worli
USR_0239,2025-03-22 16:05:58,data_session,TWR_018,19.168188,72.85371,Goregaon,TWR_018,19.168122,72.854033,Goregaon,939,Saturday,16,Goregaon,BKC
USR_0286,2025-03-22 16:06:00,data_session,TWR_023,19.075578,72.895415,Chembur,TWR_023,19.074654,72.900046,Chembur,170,Saturday,16,Chembur,Lower Parel
USR_0240,2025-03-22 16:06:51,call,TWR_009,19.119789,72.848591,Dadar,TWR_025,19.140904,72.914492,Vikhroli,109,Saturday,16,Bandra West,Andheri East
USR_0363,2025-03-22 16:07:30,call,TWR_006,19.058649,72.827264,Worli,TWR_025,19.140716,72.918761,Vikhroli,5,Saturday,16,Thane,Ghatkopar
USR_0005,2025-03-22 16:07:48,data_session,TWR_015,19.11727,72.867588,Andheri West,TWR_015,19.113086,72.870316,Andheri West,360,Saturday,16,Andheri West,Churchgate
USR_0294,2025-03-22 16:07:59,sms,TWR_018,19.162858,72.852527,Goregaon,TWR_025,19.139035,72.918897,Vikhroli,0,Saturday,16,Goregaon,Lower Parel
USR_0370,2025-03-22 16:08:01,data_session,TWR_006,19.061031,72.828809,Worli,TWR_006,19.058702,72.829905,Worli,129,Saturday,16,Kandivali,Lower Parel
USR_0107,2025-03-22 16:09:11,sms,TWR_029,19.042401,72.815141,Haji Ali,TWR_022,19.21798,72.978616,Thane,0,Saturday,16,Haji Ali,Lower Parel
USR_0233,2025-03-22 16:09:38,sms,TWR_009,19.119579,72.846648,Dadar,TWR_007,19.068827,72.879051,BKC,0,Saturday,16,Navy Nagar,Marine Lines
USR_0219,2025-03-22 16:09:45,call,TWR_021,19.230254,72.857492,Borivali,TWR_028,19.073478,72.88318,Wadala,5,Saturday,16,Sion,Lower Parel
USR_0336,2025-03-22 16:09:47,data_session,TWR_018,19.166772,72.854628,Goregaon,TWR_018,19.168588,72.852078,Goregaon,135,Saturday,16,Andheri West,Worli
USR_0409,2025-03-22 16:10:37,call,TWR_022,19.220316,72.981177,Thane,TWR_013,19.111743,72.867534,Sion,219,Saturday,16,Thane,Powai
USR_0305,2025-03-22 16:11:01,data_session,TWR_012,19.055109,72.850149,Bandra East,TWR_012,19.060063,72.851019,Bandra East,24,Saturday,16,Bandra East,Dadar
USR_0156,2025-03-22 16:11:02,data_session,TWR_013,19.112884,72.872662,Sion,TWR_013,19.112787,72.870544,Sion,707,Saturday,16,Andheri West,BKC
USR_0275,2025-03-22 16:11:03,data_session,TWR_022,19.217838,72.977122,Thane,TWR_022,19.221461,72.976931,Thane,75,Saturday,16,Thane,Powai
USR_0436,2025-03-22 16:11:40,data_session,TWR_023,19.07905,72.896391,Chembur,TWR_023,19.070818,72.894555,Chembur,417,Saturday,16,Thane,Andheri East
USR_0106,2025-03-22 16:12:39,call,TWR_003,19.034193,72.839451,Marine Lines,TWR_007,19.06824,72.878354,BKC,19,Saturday,16,Bandra East,Marine Lines
USR_0392,2025-03-22 16:14:19,data_session,TWR_012,19.059841,72.850269,Bandra East,TWR_012,19.059663,72.850903,Bandra East,660,Saturday,16,Colaba,Worli
USR_0216,2025-03-22 16:14:27,call,TWR_002,19.016197,72.848126,Colaba,TWR_009,19.118045,72.845021,Dadar,15,Saturday,16,Colaba,Wadala
USR_0070,2025-03-22 16:14:27,data_session,TWR_013,19.109304,72.869198,Sion,TWR_013,19.112265,72.865378,Sion,83,Saturday,16,Navy Nagar,Colaba
USR_0108,2025-03-22 16:14:52,call,TWR_014,19.123481,72.834425,Kurla,TWR_020,19.208815,72.841368,Kandivali,5,Saturday,16,Kurla,BKC
USR_0303,2025-03-22 16:14:57,call,TWR_026,19.026326,72.855971,Navy Nagar,TWR_015,19.115417,72.869198,Andheri West,78,Saturday,16,Navy Nagar,Powai
USR_0320,2025-03-22 16:15:07,data_session,TWR_014,19.124848,72.837408,Kurla,TWR_014,19.122174,72.837835,Kurla,251,Saturday,16,Bandra West,Nariman Point
USR_0173,2025-03-22 16:15:34,data_session,TWR_013,19.110362,72.869203,Sion,TWR_013,19.112472,72.868499,Sion,268,Saturday,16,Goregaon,Powai
USR_0215,2025-03-22 16:15:42,call,TWR_004,19.056732,72.840684,Girgaon,TWR_012,19.061043,72.852504,Bandra East,10,Saturday,16,Borivali,Andheri East
USR_0269,2025-03-22 16:15:50,call,TWR_030,19.174566,72.950249,Mulund,TWR_024,19.043481,72.82321,Nariman Point,5,Saturday,16,Mulund,BKC
USR_0196,2025-03-22 16:16:01,sms,TWR_020,19.209282,72.842272,Kandivali,TWR_006,19.056228,72.829812,Worli,0,Saturday,16,Kandivali,Powai
USR_0284,2025-03-22 16:16:07,call,TWR_021,19.230916,72.858663,Borivali,TWR_017,19.12607,72.913042,Powai,125,Saturday,16,Borivali,Andheri East
USR_0422,2025-03-22 16:16:11,call,TWR_023,19.077003,72.898562,Chembur,TWR_022,19.21853,72.980513,Thane,276,Saturday,16,Chembur,Powai
USR_0285,2025-03-22 16:16:18,data_session,TWR_024,19.046614,72.822567,Nariman Point,TWR_024,19.044493,72.818408,Nariman Point,145,Saturday,16,Bandra West,Bandra East
USR_0041,2025-03-22 16:16:32,call,TWR_012,19.060728,72.849718,Bandra East,TWR_017,19.130318,72.916969,Powai,479,Saturday,16,Kandivali,Powai
USR_0072,2025-03-22 16:16:38,data_session,TWR_002,19.019152,72.849003,Colaba,TWR_002,19.016619,72.846633,Colaba,84,Saturday,16,Bandra West,BKC
USR_0112,2025-03-22 16:16:41,sms,TWR_014,19.128269,72.834742,Kurla,TWR_002,19.019679,72.8506,Colaba,0,Saturday,16,Bandra East,Lower Parel
USR_0487,2025-03-22 16:16:45,sms,TWR_022,19.219952,72.977271,Thane,TWR_017,19.124287,72.916435,Powai,0,Saturday,16,Thane,Andheri East
USR_0498,2025-03-22 16:16:58,data_session,TWR_028,19.070305,72.882712,Wadala,TWR_028,19.072895,72.882837,Wadala,123,Saturday,16,Wadala,Andheri East
USR_0196,2025-03-22 16:18:41,data_session,TWR_001,19.075275,72.877563,Churchgate,TWR_001,19.079614,72.875875,Churchgate,400,Saturday,16,Kandivali,Powai
USR_0230,2025-03-22 16:18:51,data_session,TWR_015,19.115,72.86906,Andheri West,TWR_015,19.11162,72.866491,Andheri West,108,Saturday,16,Kurla,Powai
USR_0494,2025-03-22 16:19:06,sms,TWR_012,19.063144,72.850486,Bandra East,TWR_008,19.055639,72.831811,Lower Parel,0,Saturday,16,Bandra East,Marine Lines
USR_0061,2025-03-22 16:19:20,call,TWR_015,19.113072,72.865973,Andheri West,TWR_025,19.137943,72.916023,Vikhroli,416,Saturday,16,Andheri West,Churchgate
USR_0030,2025-03-22 16:20:31,data_session,TWR_007,19.071257,72.878114,BKC,TWR_007,19.067445,72.880555,BKC,886,Saturday,16,Navy Nagar,Worli
USR_0085,2025-03-22 16:21:10,call,TWR_030,19.174104,72.949417,Mulund,TWR_004,19.056312,72.841046,Girgaon,62,Saturday,16,Haji Ali,Andheri East
USR_0118,2025-03-22 16:21:15,sms,TWR_012,19.060633,72.851659,Bandra East,TWR_012,19.057283,72.850005,Bandra East,0,Saturday,16,Bandra East,Andheri East
USR_0238,2025-03-22 16:21:56,sms,TWR_020,19.211357,72.837711,Kandivali,TWR_002,19.019809,72.848501,Colaba,0,Saturday,16,Kandivali,Nariman Point
USR_0361,2025-03-22 16:21:56,data_session,TWR_001,19.074613,72.876752,Churchgate,TWR_001,19.077103,72.881579,Churchgate,93,Saturday,16,Bandra West,Marine Lines
USR_0332,2025-03-22 16:22:33,call,TWR_019,19.188537,72.844089,Malad,TWR_024,19.04501,72.818515,Nariman Point,77,Saturday,16,Malad,Powai
USR_0412,2025-03-22 16:22:43,data_session,TWR_018,19.1667,72.85526,Goregaon,TWR_018,19.164642,72.852526,Goregaon,264,Saturday,16,Haji Ali,BKC
USR_0319,2025-03-22 16:24:01,data_session,TWR_009,19.120744,72.845715,Dadar,TWR_009,19.122675,72.844447,Dadar,7,Saturday,16,Bandra West,Andheri East
USR_0247,2025-03-22 16:24:13,call,TWR_012,19.059279,72.850744,Bandra East,TWR_024,19.042645,72.819858,Nariman Point,7,Saturday,16,Bandra East,Churchgate
USR_0181,2025-03-22 16:24:25,data_session,TWR_017,19.126975,72.912766,Powai,TWR_017,19.127393,72.916738,Powai,512,Saturday,16,Girgaon,Powai
USR_0154,2025-03-22 16:24:41,sms,TWR_010,19.138455,72.839499,Mahim,TWR_004,19.054895,72.838903,Girgaon,0,Saturday,16,Mahim,Andheri East
USR_0084,2025-03-22 16:24:53,sms,TWR_024,19.043958,72.817656,Nariman Point,TWR_016,19.121636,72.886978,Andheri East,0,Saturday,16,Kurla,Kandivali
USR_0428,2025-03-22 16:25:12,data_session,TWR_002,19.019365,72.849377,Colaba,TWR_002,19.015601,72.851151,Colaba,50,Saturday,16,Mulund,Powai
USR_0199,2025-03-22 16:25:53,data_session,TWR_027,19.100215,72.886851,Ghatkopar,TWR_027,19.100788,72.890406,Ghatkopar,321,Saturday,16,Ghatkopar,Vikhroli
USR_0056,2025-03-22 16:26:30,data_session,TWR_015,19.112911,72.866557,Andheri West,TWR_015,19.110309,72.868917,Andheri West,152,Saturday,16,Kurla,Navy Nagar
USR_0105,2025-03-22 16:27:01,data_session,TWR_022,19.216892,72.978877,Thane,TWR_022,19.219023,72.980187,Thane,440,Saturday,16,Malad,Girgaon
USR_0159,2025-03-22 16:27:03,data_session,TWR_021,19.228175,72.859014,Borivali,TWR_021,19.23572,72.853556,Borivali,1,Saturday,16,Mahim,BKC
USR_0494,2025-03-22 16:27:22,sms,TWR_019,19.184949,72.847962,Malad,TWR_008,19.056454,72.829825,Lower Parel,0,Saturday,16,Bandra East,Marine Lines
USR_0274,2025-03-22 16:28:04,call,TWR_020,19.210687,72.842964,Kandivali,TWR_021,19.23162,72.854494,Borivali,35,Saturday,16,Navy Nagar,Lower Parel
USR_0229,2025-03-22 16:28:29,data_session,TWR_012,19.062546,72.849336,Bandra East,TWR_012,19.054807,72.854314,Bandra East,92,Saturday,16,Goregaon,Vikhroli
USR_0151,2025-03-22 16:28:34,call,TWR_015,19.115235,72.868171,Andheri West,TWR_029,19.042772,72.821712,Haji Ali,114,Saturday,16,Chembur,Kandivali
USR_0095,2025-03-22 16:28:35,data_session,TWR_002,19.019284,72.85063,Colaba,TWR_002,19.015167,72.847674,Colaba,146,Saturday,16,Kandivali,Powai
USR_0207,2025-03-22 16:29:00,sms,TWR_011,19.05589,72.840726,Bandra West,TWR_021,19.230117,72.858319,Borivali,0,Saturday,16,Bandra West,Worli
USR_0214,2025-03-22 16:29:37,call,TWR_004,19.054554,72.841606,Girgaon,TWR_013,19.114313,72.868861,Sion,79,Saturday,16,Girgaon,Powai
USR_0093,2025-03-22 16:30:01,data_session,TWR_001,19.07453,72.874005,Churchgate,TWR_001,19.075547,72.879372,Churchgate,129,Saturday,16,Chembur,Vikhroli
USR_0109,2025-03-22 16:30:05,data_session,TWR_018,19.168013,72.855314,Goregaon,TWR_018,19.165529,72.854673,Goregaon,289,Saturday,16,Goregaon,Lower Parel
USR_0366,2025-03-22 16:30:35,data_session,TWR_026,19.024506,72.856946,Navy Nagar,TWR_026,19.026272,72.854853,Navy Nagar,687,Saturday,16,Navy Nagar,Lower Parel
USR_0248,2025-03-22 16:30:43,data_session,TWR_029,19.045128,72.81543,Haji Ali,TWR_029,19.044615,72.817785,Haji Ali,57,Saturday,16,Haji Ali,Worli
USR_0067,2025-03-22 16:30:46,call,TWR_029,19.044125,72.820273,Haji Ali,TWR_030,19.175892,72.948851,Mulund,70,Saturday,16,Andheri West,Ghatkopar
USR_0146,2025-03-22 16:31:01,data_session,TWR_020,19.208538,72.840829,Kandivali,TWR_020,19.210792,72.844471,Kandivali,321,Saturday,16,Kandivali,Lower Parel
USR_0473,2025-03-22 16:31:11,call,TWR_018,19.167422,72.851817,Goregaon,TWR_005,19.090348,72.865619,Mumbai Central,8,Saturday,16,Goregaon,Andheri East
USR_0429,2025-03-22 16:31:36,data_session,TWR_029,19.041445,72.819077,Haji Ali,TWR_029,19.045148,72.823612,Haji Ali,737,Saturday,16,Haji Ali,Ghatkopar
USR_0230,2025-03-22 16:32:29,call,TWR_006,19.060721,72.831749,Worli,TWR_007,19.069032,72.877435,BKC,43,Saturday,16,Kurla,Powai
USR_0049,2025-03-22 16:32:34,data_session,TWR_028,19.074482,72.885057,Wadala,TWR_028,19.074834,72.882851,Wadala,362,Saturday,16,Borivali,Wadala
USR_0047,2025-03-22 16:32:52,sms,TWR_028,19.073421,72.881768,Wadala,TWR_011,19.053312,72.835959,Bandra West,0,Saturday,16,Wadala,Kandivali
USR_0046,2025-03-22 16:32:54,call,TWR_002,19.017452,72.845976,Colaba,TWR_026,19.026519,72.854152,Navy Nagar,150,Saturday,16,Borivali,Goregaon
USR_0238,2025-03-22 16:33:21,sms,TWR_027,19.096649,72.891488,Ghatkopar,TWR_006,19.059234,72.827222,Worli,0,Saturday,16,Kandivali,Nariman Point
USR_0330,2025-03-22 16:33:38,data_session,TWR_005,19.085916,72.865304,Mumbai Central,TWR_005,19.087715,72.864352,Mumbai Central,245,Saturday,16,Bandra West,Lower Parel
USR_0234,2025-03-22 16:33:49,data_session,TWR_008,19.057657,72.830238,Lower Parel,TWR_008,19.055679,72.831453,Lower Parel,173,Saturday,16,Malad,BKC
USR_0323,2025-03-22 16:34:39,call,TWR_020,19.209105,72.844048,Kandivali,TWR_029,19.042511,72.817139,Haji Ali,228,Saturday,16,Kandivali,Powai
USR_0369,2025-03-22 16:34:58,call,TWR_006,19.060573,72.828608,Worli,TWR_012,19.057374,72.853417,Bandra East,241,Saturday,16,Colaba,Vikhroli
USR_0097,2025-03-22 16:34:59,data_session,TWR_026,19.024032,72.850989,Navy Nagar,TWR_026,19.028174,72.855707,Navy Nagar,0,Saturday,16,Navy Nagar,Marine Lines
USR_0175,2025-03-22 16:35:47,sms,TWR_026,19.029718,72.851725,Navy Nagar,TWR_021,19.232493,72.856511,Borivali,0,Saturday,16,Navy Nagar,Lower Parel
USR_0042,2025-03-22 16:36:08,data_session,TWR_001,19.074774,72.875929,Churchgate,TWR_001,19.074455,72.873658,Churchgate,72,Saturday,16,Sion,Lower Parel
USR_0445,2025-03-22 16:37:08,data_session,TWR_011,19.054309,72.841518,Bandra West,TWR_011,19.056547,72.83792,Bandra West,119,Saturday,16,Wadala,Churchgate
USR_0409,2025-03-22 16:37:16,data_session,TWR_013,19.109322,72.867086,Sion,TWR_013,19.114664,72.870718,Sion,432,Saturday,16,Thane,Powai
USR_0396,2025-03-22 16:39:13,data_session,TWR_001,19.076546,72.878471,Churchgate,TWR_001,19.074228,72.876186,Churchgate,0,Saturday,16,Mulund,Worli
USR_0444,2025-03-22 16:39:16,data_session,TWR_017,19.131843,72.914765,Powai,TWR_017,19.127166,72.91378,Powai,284,Saturday,16,Malad,Nariman Point
USR_0179,2025-03-22 16:39:18,call,TWR_011,19.052914,72.838933,Bandra West,TWR_016,19.119809,72.879842,Andheri East,81,Saturday,16,Kurla,Powai
USR_0468,2025-03-22 16:39:38,call,TWR_022,19.222472,72.979755,Thane,TWR_001,19.07843,72.876397,Churchgate,316,Saturday,16,Mahim,Nariman Point
USR_0285,2025-03-22 16:39:40,data_session,TWR_011,19.053688,72.840075,Bandra West,TWR_011,19.054348,72.843449,Bandra West,196,Saturday,16,Bandra West,Bandra East
USR_0042,2025-03-22 16:40:51,data_session,TWR_013,19.112508,72.869906,Sion,TWR_013,19.111468,72.870852,Sion,29,Saturday,16,Sion,Lower Parel
USR_0326,2025-03-22 16:41:02,call,TWR_004,19.054181,72.837588,Girgaon,TWR_009,19.119162,72.844796,Dadar,86,Saturday,16,Ghatkopar,Colaba
USR_0048,2025-03-22 16:41:39,data_session,TWR_020,19.209244,72.843587,Kandivali,TWR_020,19.212413,72.840248,Kandivali,97,Saturday,16,Kandivali,Marine Lines
USR_0437,2025-03-22 16:42:10,call,TWR_013,19.107922,72.872114,Sion,TWR_011,19.053616,72.839898,Bandra West,21,Saturday,16,Sion,Andheri East
USR_0100,2025-03-22 16:42:17,data_session,TWR_018,19.16683,72.856618,Goregaon,TWR_018,19.170647,72.850059,Goregaon,80,Saturday,16,Goregaon,Andheri East
USR_0350,2025-03-22 16:42:27,call,TWR_026,19.024912,72.854134,Navy Nagar,TWR_026,19.024998,72.856159,Navy Nagar,148,Saturday,16,Borivali,BKC
USR_0218,2025-03-22 16:42:55,call,TWR_026,19.027501,72.85271,Navy Nagar,TWR_009,19.120132,72.846077,Dadar,52,Saturday,16,Navy Nagar,Powai
USR_0138,2025-03-22 16:44:14,sms,TWR_021,19.229451,72.856015,Borivali,TWR_010,19.134973,72.838644,Mahim,0,Saturday,16,Borivali,Andheri East
USR_0423,2025-03-22 16:44:22,data_session,TWR_026,19.031641,72.856297,Navy Nagar,TWR_026,19.026796,72.856182,Navy Nagar,628,Saturday,16,Girgaon,Borivali
USR_0138,2025-03-22 16:45:03,call,TWR_015,19.114172,72.866809,Andheri West,TWR_013,19.110727,72.86913,Sion,839,Saturday,16,Borivali,Andheri East
USR_0477,2025-03-22 16:45:27,data_session,TWR_028,19.071771,72.884937,Wadala,TWR_028,19.072735,72.883077,Wadala,48,Saturday,16,Wadala,Vikhroli
USR_0338,2025-03-22 16:45:58,call,TWR_001,19.075392,72.879399,Churchgate,TWR_013,19.11026,72.869193,Sion,58,Saturday,16,Navy Nagar,Churchgate
USR_0431,2025-03-22 16:46:07,data_session,TWR_006,19.062635,72.826065,Worli,TWR_006,19.05979,72.830372,Worli,1324,Saturday,16,Colaba,Lower Parel
USR_0288,2025-03-22 16:46:11,call,TWR_004,19.055094,72.841768,Girgaon,TWR_002,19.018637,72.845352,Colaba,5,Saturday,16,Girgaon,Andheri East
USR_0007,2025-03-22 16:46:12,data_session,TWR_023,19.077433,72.898327,Chembur,TWR_023,19.077491,72.898077,Chembur,77,Saturday,16,Chembur,Lower Parel
USR_0372,2025-03-22 16:46:24,call,TWR_019,19.186903,72.846115,Malad,TWR_021,19.230332,72.857988,Borivali,24,Saturday,16,Malad,Marine Lines
USR_0206,2025-03-22 16:47:03,data_session,TWR_018,19.167206,72.852607,Goregaon,TWR_018,19.165796,72.855243,Goregaon,27,Saturday,16,Goregaon,Worli
USR_0138,2025-03-22 16:47:09,call,TWR_004,19.055159,72.839686,Girgaon,TWR_007,19.066004,72.877787,BKC,287,Saturday,16,Borivali,Andheri East
USR_0102,2025-03-22 16:47:26,call,TWR_019,19.185278,72.845536,Malad,TWR_020,19.212267,72.84146,Kandivali,52,Saturday,16,Malad,Vikhroli
USR_0347,2025-03-22 16:47:44,sms,TWR_024,19.042214,72.817994,Nariman Point,TWR_025,19.135752,72.918434,Vikhroli,0,Saturday,16,Goregaon,Churchgate
USR_0238,2025-03-22 16:48:16,call,TWR_020,19.211022,72.839188,Kandivali,TWR_024,19.042183,72.822409,Nariman Point,124,Saturday,16,Kandivali,Nariman Point
USR_0029,2025-03-22 16:48:18,call,TWR_020,19.205852,72.835665,Kandivali,TWR_016,19.118265,72.883608,Andheri East,83,Saturday,16,Thane,Borivali
USR_0372,2025-03-22 16:49:01,data_session,TWR_019,19.184689,72.84552,Malad,TWR_019,19.186481,72.847032,Malad,5,Saturday,16,Malad,Marine Lines
USR_0139,2025-03-22 16:49:10,data_session,TWR_023,19.073518,72.897337,Chembur,TWR_023,19.073626,72.895294,Chembur,14,Saturday,16,Chembur,Vikhroli
USR_0350,2025-03-22 16:49:34,data_session,TWR_024,19.041716,72.817426,Nariman Point,TWR_024,19.041619,72.819606,Nariman Point,272,Saturday,16,Borivali,BKC
USR_0096,2025-03-22 16:49:54,sms,TWR_012,19.060144,72.852439,Bandra East,TWR_013,19.110238,72.871731,Sion,0,Saturday,16,Bandra East,Lower Parel
USR_0344,2025-03-22 16:50:04,data_session,TWR_012,19.057923,72.851683,Bandra East,TWR_012,19.059968,72.851583,Bandra East,758,Saturday,16,Ghatkopar,Powai
USR_0437,2025-03-22 16:50:15,call,TWR_013,19.111622,72.867765,Sion,TWR_024,19.044742,72.819442,Nariman Point,118,Saturday,16,Sion,Andheri East
USR_0370,2025-03-22 16:50:22,sms,TWR_020,19.210407,72.839268,Kandivali,TWR_022,19.217808,72.977757,Thane,0,Saturday,16,Kandivali,Lower Parel
USR_0328,2025-03-22 16:50:40,data_session,TWR_015,19.114857,72.872474,Andheri West,TWR_015,19.113703,72.87188,Andheri West,107,Saturday,16,Andheri West,Powai
USR_0466,2025-03-22 16:51:28,data_session,TWR_008,19.054671,72.829045,Lower Parel,TWR_008,19.054978,72.830348,Lower Parel,66,Saturday,16,Andheri West,Lower Parel
USR_0076,2025-03-22 16:52:02,call,TWR_008,19.053871,72.829469,Lower Parel,TWR_001,19.076694,72.879353,Churchgate,194,Saturday,16,Bandra West,Vikhroli
USR_0435,2025-03-22 16:52:40,call,TWR_005,19.085949,72.868571,Mumbai Central,TWR_015,19.112236,72.869468,Andheri West,60,Saturday,16,Mahim,BKC
USR_0267,2025-03-22 16:52:44,data_session,TWR_022,19.215381,72.978621,Thane,TWR_022,19.217803,72.978097,Thane,122,Saturday,16,Malad,Nariman Point
USR_0167,2025-03-22 16:53:14,call,TWR_028,19.067821,72.882767,Wadala,TWR_018,19.166212,72.855036,Goregaon,190,Saturday,16,Wadala,Kandivali
USR_0282,2025-03-22 16:53:44,data_session,TWR_002,19.020439,72.845388,Colaba,TWR_002,19.019641,72.851303,Colaba,82,Saturday,16,Goregaon,Powai
USR_0471,2025-03-22 16:53:56,sms,TWR_020,19.211455,72.841303,Kandivali,TWR_017,19.123435,72.913717,Powai,0,Saturday,16,Kandivali,Marine Lines
USR_0397,2025-03-22 16:54:22,data_session,TWR_003,19.032937,72.841368,Marine Lines,TWR_003,19.034025,72.841061,Marine Lines,37,Saturday,16,Goregaon,Powai
USR_0280,2025-03-22 16:54:28,sms,TWR_003,19.028927,72.838692,Marine Lines,TWR_015,19.113888,72.869545,Andheri West,0,Saturday,16,Goregaon,Worli
USR_0395,2025-03-22 16:54:51,call,TWR_016,19.119082,72.881441,Andheri East,TWR_012,19.059506,72.850213,Bandra East,70,Saturday,16,Bandra East,BKC
USR_0059,2025-03-22 16:55:22,sms,TWR_015,19.113801,72.870912,Andheri West,TWR_015,19.113021,72.870066,Andheri West,0,Saturday,16,Navy Nagar,BKC
USR_0354,2025-03-22 16:55:24,data_session,TWR_022,19.217991,72.975473,Thane,TWR_022,19.221433,72.979929,Thane,159,Saturday,16,Girgaon,Worli
USR_0222,2025-03-22 16:55:58,data_session,TWR_007,19.070583,72.878906,BKC,TWR_007,19.068014,72.878674,BKC,293,Saturday,16,Goregaon,BKC
USR_0051,2025-03-22 16:56:35,data_session,TWR_030,19.178657,72.948283,Mulund,TWR_030,19.175748,72.951645,Mulund,62,Saturday,16,Mulund,Marine Lines
USR_0265,2025-03-22 16:58:07,sms,TWR_021,19.229737,72.852567,Borivali,TWR_026,19.026261,72.853988,Navy Nagar,0,Saturday,16,Chembur,Nariman Point
USR_0453,2025-03-22 17:00:59,sms,TWR_007,19.070892,72.879221,BKC,TWR_021,19.230873,72.85395,Borivali,0,Saturday,17,Borivali,Churchgate
USR_0109,2025-03-22 17:01:05,sms,TWR_018,19.163803,72.852465,Goregaon,TWR_017,19.127306,72.91504,Powai,0,Saturday,17,Goregaon,Lower Parel
USR_0243,2025-03-22 17:01:14,data_session,TWR_018,19.164603,72.849837,Goregaon,TWR_018,19.167368,72.850591,Goregaon,114,Saturday,17,Goregaon,Vikhroli
USR_0194,2025-03-22 17:01:14,sms,TWR_027,19.103628,72.890064,Ghatkopar,TWR_026,19.023199,72.855374,Navy Nagar,0,Saturday,17,Navy Nagar,Lower Parel
USR_0169,2025-03-22 17:01:16,data_session,TWR_013,19.110874,72.864845,Sion,TWR_013,19.115711,72.871091,Sion,66,Saturday,17,Navy Nagar,Vikhroli
USR_0362,2025-03-22 17:01:54,call,TWR_012,19.058971,72.851506,Bandra East,TWR_006,19.058492,72.82582,Worli,239,Saturday,17,Bandra East,Lower Parel
USR_0161,2025-03-22 17:02:09,data_session,TWR_012,19.056781,72.849786,Bandra East,TWR_012,19.057281,72.850693,Bandra East,94,Saturday,17,Bandra East,Churchgate
USR_0450,2025-03-22 17:03:03,data_session,TWR_005,19.088056,72.867761,Mumbai Central,TWR_005,19.089462,72.865681,Mumbai Central,711,Saturday,17,Chembur,Powai
USR_0241,2025-03-22 17:03:12,data_session,TWR_025,19.141656,72.916182,Vikhroli,TWR_025,19.137728,72.912392,Vikhroli,899,Saturday,17,Bandra West,Worli
USR_0418,2025-03-22 17:04:45,data_session,TWR_024,19.043974,72.820454,Nariman Point,TWR_024,19.039935,72.818438,Nariman Point,39,Saturday,17,Ghatkopar,Marine Lines
USR_0197,2025-03-22 17:05:05,data_session,TWR_020,19.20836,72.842052,Kandivali,TWR_020,19.212366,72.843293,Kandivali,260,Saturday,17,Goregaon,Wadala
USR_0303,2025-03-22 17:05:31,call,TWR_010,19.138552,72.83768,Mahim,TWR_025,19.140227,72.916336,Vikhroli,27,Saturday,17,Navy Nagar,Powai
USR_0289,2025-03-22 17:05:37,data_session,TWR_018,19.164853,72.852381,Goregaon,TWR_018,19.166656,72.853248,Goregaon,277,Saturday,17,Goregaon,Powai
USR_0189,2025-03-22 17:05:49,call,TWR_028,19.073214,72.882711,Wadala,TWR_023,19.077746,72.899861,Chembur,219,Saturday,17,Kandivali,Powai
USR_0152,2025-03-22 17:06:32,data_session,TWR_028,19.074925,72.885015,Wadala,TWR_028,19.069654,72.882865,Wadala,441,Saturday,17,Kandivali,Nariman Point
USR_0090,2025-03-22 17:07:17,data_session,TWR_010,19.135949,72.837232,Mahim,TWR_010,19.136233,72.834827,Mahim,727,Saturday,17,Mahim,BKC
USR_0176,2025-03-22 17:07:22,call,TWR_003,19.032931,72.841527,Marine Lines,TWR_024,19.045884,72.818481,Nariman Point,167,Saturday,17,Andheri West,Andheri East
USR_0428,2025-03-22 17:07:24,call,TWR_030,19.176111,72.946557,Mulund,TWR_026,19.026772,72.855029,Navy Nagar,259,Saturday,17,Mulund,Powai
USR_0025,2025-03-22 17:07:49,sms,TWR_023,19.07525,72.901137,Chembur,TWR_030,19.174424,72.949314,Mulund,0,Saturday,17,Girgaon,Churchgate
USR_0095,2025-03-22 17:08:42,data_session,TWR_012,19.057446,72.851091,Bandra East,TWR_012,19.058012,72.849757,Bandra East,255,Saturday,17,Kandivali,Powai
USR_0237,2025-03-22 17:08:53,call,TWR_023,19.078245,72.902216,Chembur,TWR_011,19.053434,72.841452,Bandra West,12,Saturday,17,Chembur,Goregaon
